$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,004300364b34500b20393636
$VAR,SESSION_ID,25ed45a5f5f796dc54919aef
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-03-29T17:06:19.000Z,33.6309684,-117.2962485,313.230,1.57,-0.83,11.29,89.152,384.033,27.46,4
$GNSS,2024-03-29T17:06:19.400Z,33.6309714,-117.2961841,348.891,1.66,0.12,5.26,61.026,222.097,9.88,4
$GNSS,2024-03-29T17:06:20.400Z,33.6309932,-117.2961064,370.126,0.46,0.84,0.24,30.112,146.092,2.91,4
$GNSS,2024-03-29T17:06:20.600Z,33.6309925,-117.2961097,369.499,0.53,0.16,0.38,23.395,93.099,2.41,6
$GNSS,2024-03-29T17:06:20.800Z,33.6309903,-117.2961153,370.111,0.16,0.12,0.50,20.909,74.019,2.81,7
$GNSS,2024-03-29T17:06:21.000Z,33.6309871,-117.2961212,370.360,0.30,0.08,0.36,19.212,63.043,2.20,7
$GNSS,2024-03-29T17:06:21.200Z,33.6309824,-117.2961275,369.144,0.24,0.06,0.24,17.756,53.640,1.73,9
$GNSS,2024-03-29T17:06:21.400Z,33.6309933,-117.2961171,376.206,0.06,-0.11,0.13,16.365,45.839,1.30,9
$GNSS,2024-03-29T17:06:21.600Z,33.6309941,-117.2961220,377.827,-0.25,-0.27,0.12,14.933,38.523,1.01,11
$GNSS,2024-03-29T17:06:21.800Z,33.6309943,-117.2961300,378.049,-0.04,0.08,0.15,13.780,33.303,1.10,11
$GNSS,2024-03-29T17:06:22.000Z,33.6310009,-117.2961321,379.158,0.29,0.14,0.07,12.887,29.523,0.97,10
$GNSS,2024-03-29T17:06:22.200Z,33.6310085,-117.2961332,379.803,0.15,0.06,0.07,12.104,26.340,0.94,10
$GNSS,2024-03-29T17:06:22.400Z,33.6310146,-117.2961364,378.932,0.05,0.01,0.21,11.163,23.266,0.94,13
$GNSS,2024-03-29T17:06:22.600Z,33.6310172,-117.2961418,377.922,-0.15,0.10,0.35,10.448,21.318,1.01,13
$GNSS,2024-03-29T17:06:22.800Z,33.6310218,-117.2961453,377.583,0.21,0.09,0.35,9.865,19.808,0.89,13
$GNSS,2024-03-29T17:06:23.000Z,33.6310128,-117.2961566,374.606,-0.18,0.04,0.39,9.398,18.673,1.09,13
$GNSS,2024-03-29T17:06:23.200Z,33.6310063,-117.2961638,372.521,-0.11,-0.10,0.54,9.026,17.734,1.01,12
$GNSS,2024-03-29T17:06:23.400Z,33.6310005,-117.2961704,371.050,-0.11,-0.12,0.56,8.693,16.950,0.97,13
$GNSS,2024-03-29T17:06:23.600Z,33.6310004,-117.2961727,370.791,0.07,-0.13,0.43,8.450,16.347,0.95,12
$GNSS,2024-03-29T17:06:23.800Z,33.6310026,-117.2961746,370.909,0.62,-0.21,0.40,8.208,15.730,1.09,14
$GNSS,2024-03-29T17:06:24.000Z,33.6310039,-117.2961768,371.120,-0.08,-0.26,0.60,7.995,15.199,0.97,14
$GNSS,2024-03-29T17:06:24.200Z,33.6310055,-117.2961789,371.173,-0.12,-0.03,0.40,7.750,14.553,1.03,17
$GNSS,2024-03-29T17:06:24.400Z,33.6310087,-117.2961794,371.665,0.50,0.22,0.42,7.552,13.999,0.96,16
$GNSS,2024-03-29T17:06:24.600Z,33.6310118,-117.2961793,372.238,0.34,0.45,0.10,7.371,13.502,0.79,16
$GNSS,2024-03-29T17:06:24.800Z,33.6310150,-117.2961785,372.518,0.19,0.87,0.18,7.177,13.006,0.82,17
$GNSS,2024-03-29T17:06:25.000Z,33.6310165,-117.2961794,372.168,0.41,0.47,0.27,7.024,12.615,0.84,17
$GNSS,2024-03-29T17:06:25.200Z,33.6310187,-117.2961796,372.038,0.69,0.49,0.14,6.881,12.253,0.89,17
$GNSS,2024-03-29T17:06:25.400Z,33.6310207,-117.2961801,372.022,0.46,0.46,0.44,6.750,11.930,0.87,17
$GNSS,2024-03-29T17:06:25.600Z,33.6310221,-117.2961804,372.212,-0.16,0.31,0.48,6.632,11.634,1.07,17
$GNSS,2024-03-29T17:06:25.800Z,33.6310232,-117.2961819,372.481,-0.22,-0.11,0.58,6.524,11.368,1.03,17
$GNSS,2024-03-29T17:06:26.000Z,33.6310251,-117.2961831,372.898,-0.05,-0.02,0.19,6.429,11.131,1.04,16
$GNSS,2024-03-29T17:06:26.200Z,33.6310263,-117.2961842,372.969,0.08,0.24,0.50,6.343,10.921,0.96,17
$GNSS,2024-03-29T17:06:26.400Z,33.6310278,-117.2961852,372.987,0.38,0.23,0.78,6.262,10.723,0.94,17
$GNSS,2024-03-29T17:06:26.600Z,33.6310295,-117.2961864,373.249,0.08,0.39,0.42,6.189,10.544,0.97,17
$GNSS,2024-03-29T17:06:26.800Z,33.6310310,-117.2961872,373.389,0.16,0.51,0.36,6.121,10.377,0.89,17
